ID,Name,Category,Subcategory,lat,lng,Nearest Station,Distance (m)
KE0251,Fatty Crab CASH ONLY,Food,Restaurant,3.1149203,101.612579,KJ23 Taman Bahagia,470.3
KE0252,Hon Kee Porridge,Food,Restaurant,3.1443477,101.6978606,KG16 Pasar Seni,276.6
KE0253,Restoran Haji Shahol,Food,Restaurant,3.1315067,101.6868132,MR1 KL Sentral (Monorail),179.4
KE0254,etc.,Food,Cafe,3.1430594,101.6966318,KG16 Pasar Seni,80.9
KE0255,Wangsa Bowl,Entertainment,Bowling Alley,3.1979647,101.741302,KJ4 Sri Rampai,456.3
KE0256,CP Amusement,Entertainment,Amusement Arcade,3.1981643,101.7415337,KJ4 Sri Rampai,475.8
KE0257,Texas Chicken,Food,Fast Food,3.1980827,101.7418108,KJ4 Sri Rampai,507.8
KE0258,TGI Fridays,Food,Restaurant,3.1985543,101.7411658,KJ4 Sri Rampai,427.9
KE0259,Subway,Food,Fast Food,3.1985589,101.7419879,KJ4 Sri Rampai,518.3
KE0260,Secret Recipe,Food,Fast Food,3.198314,101.7421151,KJ4 Sri Rampai,536.1
KE0261,OldTown White Coffee,Food,Cafe,3.1983684,101.7409705,KJ4 Sri Rampai,409.9
KE0262,Octopus Sushi & Thai,Food,Restaurant,3.1982625,101.7412509,KJ4 Sri Rampai,442.8
KE0263,Hailam Kopitiam,Food,Cafe,3.1976015,101.7407723,KJ4 Sri Rampai,414.5
KE0264,NZ Curry House,Food,Restaurant,3.1971277,101.7415263,KJ4 Sri Rampai,512.5
KE0265,Patatimo,Food,Restaurant,3.1969108,101.7411309,KJ4 Sri Rampai,484.7
KE0266,Mee Udang Mak Jah Kuala Sepetang,Food,Restaurant,3.1969565,101.7406303,KJ4 Sri Rampai,434.6
KE0267,Plus Plus Setapak Restaurant,Food,Restaurant,3.2050732,101.7359802,KJ3 Wangsa Maju,458.3
KE0268,V2 Cyber Cafe,Other,Internet Cafe,3.2053851,101.7356718,KJ3 Wangsa Maju,419.8
KE0269,Restoran Barakath Noor,Food,Restaurant,3.2049305,101.7361492,KJ3 Wangsa Maju,479.6
KE0270,Pizza Hut,Food,Restaurant,3.204745,101.736339,KJ3 Wangsa Maju,504.4
KE0271,NZ Curry House,Food,Restaurant,3.1596785,101.7096116,KJ10 KLCC,419.6
KE0272,Starbucks,Food,Cafe,3.1618193,101.7118462,KJ10 KLCC,332.1
KE0273,Orchid,Food,Restaurant,3.1628113,101.7134663,KJ10 KLCC,396.5
KE0274,Secret Garden,Food,Cafe,3.1635886,101.7134608,KJ10 KLCC,482.9
KE0275,Banyan Cafe & Restaurant,Food,Restaurant,3.1635254,101.7137249,KJ10 KLCC,477.4
KE0276,Sassorosso,Food,Restaurant,3.1637372,101.7141646,PY20 Ampang Park,478.3
KE0277,Maya Mess,Food,Restaurant,3.1319348,101.6869027,MR1 KL Sentral (Monorail),138.8
KE0278,Quizinn Foodcourt,Food,Restaurant,3.1336019,101.6872045,KJ15 KL Sentral,95.2
KE0279,Community Hall,Other,Community Centre,3.204048,101.7357161,KJ3 Wangsa Maju,463.2
KE0280,Little Penang Kafe,Food,Restaurant,3.1583668,101.7127791,KJ10 KLCC,117.6
KE0281,Onsemiro,Food,Restaurant,3.1613579,101.7202036,KJ9 Ampang Park,187.9
KE0283,espressolab,Food,Cafe,3.1277128,101.6787226,KJ16 Bangsar,43.9
KE0284,RGB & the Beanhive,Food,Cafe,3.1647891,101.7189118,PY20 Ampang Park,354.8
KE0285,Legend's Claypot Briyani House,Food,Restaurant,3.1308645,101.6868947,MR1 KL Sentral (Monorail),234
KE0286,Grizzly,Food,Cafe,3.1615298,101.7201804,KJ9 Ampang Park,200.9
KE0287,SOULed OUT,Food,Restaurant,3.1600566,101.7226479,KJ9 Ampang Park,397.7
KE0288,Sin Kiew Yee Shin Kee Beef Noodles,Food,Restaurant,3.1450869,101.6969606,KG16 Pasar Seni,306
KE0289,Husen Cafe,Food,Restaurant,3.1330377,101.688918,MR1 KL Sentral (Monorail),121.9
KE0290,Swood Smokehouse,Food,Restaurant,3.1643619,101.7147838,PY20 Ampang Park,459.3
KE0291,Ubi Kayu,Food,Restaurant,3.0457422,101.5861306,KJ32 Taipan,503.9
KE0292,Teppanyaki,Food,Cafe,3.1595514,101.7138514,KJ10 KLCC,63.6
KE0293,KFC,Food,Fast Food,3.159344,101.7138814,KJ10 KLCC,58.2
KE0294,Peter's Pork Noodle,Food,Fast Food,3.131268,101.6866063,MR1 KL Sentral (Monorail),214.5
KE0295,Jam and Kaya Café,Food,Cafe,3.1012078,101.6463671,KJ20 Taman Jaya,337.8
KE0296,Emporium Makan,Food,Food Court,3.1006958,101.6459856,KJ20 Taman Jaya,381.3
KE0297,Mandala,Food,Restaurant,3.1474897,101.6957447,AG7 SP7 KJ13 Masjid Jamek,227.6
KE0298,Singh Chapati House,Food,Restaurant,3.1318309,101.6875793,MR1 KL Sentral (Monorail),105.1
KE0299,River of Life,Other,Viewpoint,3.1472253,101.695192,AG7 SP7 KJ13 Masjid Jamek,280.6
KE0300,Soong Kee Beef Noodle Lao You Ji Porridge,Food,Restaurant,3.1472562,101.6967965,AG7 SP7 KJ13 Masjid Jamek,242.1
KE0301,ABC Bistro Cafe,Food,Restaurant,3.1326357,101.6877913,MR1 KL Sentral (Monorail),13.5
KE0302,Canteloupe,Food,Restaurant,3.1583924,101.7178846,PY21 Persiaran KLCC,173.1
KE0303,KFC,Food,Fast Food,3.0832596,101.5876535,KD09 Subang Jaya,150.5
KE0304,Starbucks,Food,Cafe,3.084487,101.5837429,KJ28 Subang Jaya,395.8
KE0305,Limapulo: Baba Can Cook,Food,Restaurant,3.1582712,101.6995656,KJ12 Dang Wangi,323.8
KE0306,Payung Cafe,Food,Restaurant,3.1426579,101.6936549,KJ14 Pasar Seni,185
KE0307,Foodle,Food,Restaurant,3.1437733,101.69581,KJ14 Pasar Seni,158.7
KE0308,Starbucks,Food,Cafe,3.1273536,101.6787237,KJ16 Bangsar,34.5
KE0309,Aeon Food Court,Food,Food Court,3.0832822,101.5883607,KD09 Subang Jaya,179
KE0310,Golden Screen Cinemas,Entertainment,Cinema,3.0829133,101.5858047,KD09 Subang Jaya,259.5
KE0311,GSC Mid Valley,Entertainment,Cinema,3.118552,101.6776086,KD01 Abdullah Hukum,483.3
KE0312,Starbucks,Food,Cafe,3.11788,101.6769123,KD01 Abdullah Hukum,419.3
KE0313,Starbucks,Food,Cafe,3.1183585,101.6759801,KD01 Abdullah Hukum,306.5
KE0314,Subway,Food,Fast Food,3.1281096,101.6786085,KJ16 Bangsar,86.3
KE0315,KFC,Food,Fast Food,3.1128938,101.6628318,KJ19 Universiti,222.6
KE0316,Starbucks,Food,Cafe,3.1192623,101.6668635,KJ18 Kerinchi,457
KE0317,Starbucks,Food,Cafe,3.1595318,101.700243,KJ12 Dang Wangi,371.2
KE0318,Subway,Food,Fast Food,3.1541264,101.69895,KJ12 Dang Wangi,446.3
KE0319,DBKL Food court,Food,Food Court,3.1306556,101.6873742,MR1 KL Sentral (Monorail),237.3
KE0320,KFC,Food,Fast Food,3.1989926,101.5942772,PY05 Damansara Damai,174.5
KE0321,Ho Kow Hainam Kopitiam,Food,Cafe,3.1413488,101.6976799,KG16 Pasar Seni,194.8
KE0322,Starbucks,Food,Cafe,3.1334558,101.6869574,KJ15 KL Sentral,87.8
KE0324,Sweet Potato Balls Petaling Street,Food,Fast Food,3.1445184,101.6980566,KG16 Pasar Seni,305.1
KE0325,Kim Soya Bean,Food,Fast Food,3.1443381,101.6976014,KG16 Pasar Seni,258.5
KE0326,Limkee Cafe,Food,Cafe,3.1438163,101.698569,KG16 Pasar Seni,297.1
KE0327,Sunrise Roast Duck,Food,Restaurant,3.1084769,101.6226564,KJ22 Taman Paramount,423.8
KE0328,Bubble Bee Cafe,Food,Cafe,3.1416868,101.69789,KG16 Pasar Seni,195.4
KE0329,Nine Dragon Char Chan Teng,Food,Restaurant,3.1416107,101.6980586,KG16 Pasar Seni,215.9
KE0330,Leaf & Co,Food,Cafe,3.1429152,101.6987455,KG16 Pasar Seni,278.2
KE0331,Roast Duck Rice,Food,Restaurant,3.0996661,101.6444676,KJ20 Taman Jaya,497.4
KE0332,Warung Wok,Food,Restaurant,3.136207,101.6908704,MR1 KL Sentral (Monorail),510.6
KE0333,Gavel Coffee Kitchen Craft beers,Food,Cafe,3.1576657,101.7002815,KJ12 Dang Wangi,221.1
KE0334,Starbucks,Food,Cafe,3.0861636,101.5866104,KJ28 Subang Jaya,160.6
KE0335,Tealive,Food,Cafe,3.0829449,101.587687,KD09 Subang Jaya,185.6
KE0336,Sushi King,Food,Restaurant,3.082777,101.5877212,KD09 Subang Jaya,204.7
KE0337,Tealive,Food,Cafe,3.0822863,101.5858633,KD09 Subang Jaya,309.8
KE0338,Resepi Ayah,Food,Fast Food,3.1452388,101.6979244,KG16 Pasar Seni,362.4
KE0339,Deen Shakila,Food,Restaurant,3.1521256,101.6964494,AG7 SP7 KJ13 Masjid Jamek,302.2
KE0340,Restoran Al Azad,Food,Restaurant,3.1572706,101.7010514,KJ12 Dang Wangi,125
KE0341,Dr.inc,Food,Restaurant,3.1296663,101.6798655,KJ16 Bangsar,263.7
KE0342,Koon Kee Wan Tan Mee,Food,Fast Food,3.1443268,101.697933,KG16 Pasar Seni,279.9
KE0343,ACE Corner,Food,Cafe,3.15753,101.7015343,KJ12 Dang Wangi,106.4
KE0344,Nasi Kandar Mamak Cafe,Food,Restaurant,3.1550506,101.7001763,KJ12 Dang Wangi,276.1
KE0345,Di Naina,Food,Food Court,3.153185,101.6988417,AG7 SP7 KJ13 Masjid Jamek,496.3
KE0346,Restoran Gerak 23,Food,Restaurant,3.1606779,101.7024532,KJ12 Dang Wangi,443.9
KE0347,Kak Mah,Food,Restaurant,3.159144,101.7020013,KJ12 Dang Wangi,270.8
KE0348,Restoran Han Kee,Food,Restaurant,3.143189,101.6985691,KG16 Pasar Seni,267.2
KE0349,Restoran Pik Wah,Food,Restaurant,3.1430023,101.7003727,KG16 Pasar Seni,458
KE0351,Awesome Canteen,Food,Cafe,3.1061434,101.6248759,KJ22 Taman Paramount,247.2
KE0352,Old KL Train Station,Culture,Attraction,3.1397613,101.6933554,KJ14 Pasar Seni,368.1
KE0353,Thai Syok,Food,Fast Food,3.1583052,101.7147683,KJ10 KLCC,187.6
KE0354,Clay Pot Street Food,Food,Fast Food,3.1443937,101.6986453,KG16 Pasar Seni,341.6
KE0355,Plan B 2.0,Food,Cafe,3.1163256,101.6766291,KD01 Abdullah Hukum,468
KE0356,Tong Roast,Food,Fast Food,3.1483908,101.6981785,AG7 SP7 KJ13 Masjid Jamek,221.7
KE0357,Junk Cafe,Food,Restaurant,3.1418364,101.698026,KG16 Pasar Seni,203.3
KE0358,Bacha Coffee,Food,Cafe,3.1573634,101.7129039,KJ10 KLCC,215.6
KE0359,N97,Food,Restaurant,3.1224478,101.6711392,KJ17 Abdullah Hukum,455.9
KE0360,Menara Kuala Lumpur,Culture,Attraction,3.152859,101.7037604,KJ12 Dang Wangi,469.4
KE0361,Golden Screen Cinemas (GSC) NU Sentral,Entertainment,Cinema,3.1329599,101.6868543,MR1 KL Sentral (Monorail),114.9
KE0362,Fuel Shack,Food,Fast Food,3.1595146,101.6999509,KJ12 Dang Wangi,387.9
KE0363,Fuel Shack,Food,Fast Food,3.1574254,101.7120746,KJ10 KLCC,248.2
KE0365,Breakfast Spot Petaling Street,Food,Cafe,3.1412978,101.6980874,KG16 Pasar Seni,235.3
KE0366,define:food,Food,Restaurant,3.118256,101.6765064,KD01 Abdullah Hukum,366
KE0367,NY Burger co,Food,Restaurant,3.1186119,101.6780282,KD01 Abdullah Hukum,529.4
KE0368,Ra-Ft Café/Bistro,Food,Cafe,3.1587416,101.7174746,PY21 Persiaran KLCC,220.8
KE0369,Station Cafe,Food,Cafe,3.1379878,101.6875075,KL Sentral,430.4
KE0370,La Juiceria Superfoods Signature,Food,Restaurant,3.1258083,101.6751925,KJ16 Bangsar,462.4
KE0371,Basher Bistro,Food,Restaurant,3.1485209,101.6969518,AG7 SP7 KJ13 Masjid Jamek,112.7
KE0372,Starbucks,Food,Cafe,3.1585907,101.7139814,KJ10 KLCC,99.9
KE0373,Vintage 1988,Food,Cafe,3.1428583,101.6985774,KG16 Pasar Seni,258.7
KE0374,MTR,Food,Restaurant,3.1315324,101.6872737,MR1 KL Sentral (Monorail),148.7
KE0375,I'dahlia Corner,Food,Restaurant,3.1527478,101.7187295,PY21 Persiaran KLCC,461.7
KE0376,Mixue,Food,Cafe,3.1437953,101.6987392,KG16 Pasar Seni,312.2
KE0377,Marini's on 57 - Restaurant,Food,Restaurant,3.1564119,101.7114703,KJ10 KLCC,379.1
KE0378,Texas Chicken,Food,Fast Food,3.1455387,101.6974356,KG16 Pasar Seni,369.6
KE0379,Svago,Food,Restaurant,3.1565064,101.7122399,KJ10 KLCC,329.4
KE0380,Dome,Food,Restaurant,3.1567111,101.7122161,KJ10 KLCC,309.5
KE0381,Petronas Towers Viewpoint #1,Other,Viewpoint,3.1589465,101.710888,KJ10 KLCC,277.2
KE0382,Vege Life Cafe,Food,Restaurant,3.1134446,101.6045043,KJ24 Kelana Jaya,110.2
KE0383,Highland Viet Cafe,Food,Restaurant,3.1137647,101.6026228,KJ24 Kelana Jaya,254.1
KE0384,Santa,Food,Restaurant,3.1491897,101.6981131,AG7 SP7 KJ13 Masjid Jamek,185
KE0385,KLCG,Food,Restaurant,3.1470648,101.6956828,AG7 SP7 KJ13 Masjid Jamek,274.5
KE0386,Lilibet Cafe,Food,Cafe,3.1492319,101.6981482,AG7 SP7 KJ13 Masjid Jamek,188.3
KE0387,Sin Hoy How,Food,Cafe,3.1492705,101.6981838,AG7 SP7 KJ13 Masjid Jamek,191.9
KE0388,Jokopi,Food,Cafe,3.1493576,101.6982538,AG7 SP7 KJ13 Masjid Jamek,199.1
KE0389,Sushi Zanmai,Food,Restaurant,3.1332558,101.6866541,KJ15 KL Sentral,96.3
KE0390,Mansion Tea Stall,Food,Restaurant,3.1519935,101.6974231,AG7 SP7 KJ13 Masjid Jamek,306.7
KE0391,Syed Bistro,Food,Restaurant,3.1565574,101.699183,KJ12 Dang Wangi,316.2
KE0392,Chinese Hawker Centre,Food,Food Court,3.1330606,101.6892872,MR1 KL Sentral (Monorail),162.2
KE0393,ABC One Bistro Banana Leaf 24 Hrs,Food,Restaurant,3.1322493,101.688077,MR1 KL Sentral (Monorail),58.7
KE0394,Chinese Food & Baos,Food,Restaurant,3.1327782,101.688946,MR1 KL Sentral (Monorail),120.3
KE0395,Jai Hind,Food,Restaurant,3.1510496,101.6960037,AG7 SP7 KJ13 Masjid Jamek,189.5
KE0396,Aachi Mess,Food,Restaurant,3.1346109,101.6918461,MR1 KL Sentral (Monorail),489
KE0397,Starbucks,Food,Cafe,3.1322045,101.6865178,MR1 KL Sentral (Monorail),160.6
KE0398,Bean Brothers,Food,Cafe,3.1597975,101.7210678,KJ9 Ampang Park,224.9
KE0400,Bunn Choon,Food,Cafe,3.1413522,101.6976066,KG16 Pasar Seni,188.2
KE0401,Unnamed,Food,Restaurant,3.2207505,101.7207688,KJ2 Taman Melati,182.7
KE0402,illy Cafe,Food,Cafe,3.1582947,101.712402,KJ10 KLCC,150.6
KE0403,Vinny Jeyaa,Food,Restaurant,3.1432525,101.6958615,KG16 Pasar Seni,104.3
KE0404,Salad Atelier (L2),Food,Restaurant,3.1595781,101.7134915,KJ10 KLCC,39.4
KE0405,Wrap n'go,Food,Restaurant,3.144794,101.695847,KG16 Pasar Seni,268.8
KE0406,Mingle Cafe,Food,Cafe,3.1429692,101.6987448,KG16 Pasar Seni,279.4
KE0407,Anwar Maju,Food,Restaurant,2.995257,101.5743186,SP31 KJ37 Putra Heights,165.3
KE0408,Lucky Loke,Food,Restaurant,3.1093454,101.6117017,KJ23 Taman Bahagia,187.5
KE0409,Stadium Negara,Food,Restaurant,3.1621649,101.7135696,KJ10 KLCC,325.3
KE0410,Starbucks,Food,Cafe,3.1593184,101.7140585,KJ10 KLCC,77.3
KE0411,Auditorium Bandaraya,Entertainment,Theatre,3.1526263,101.6941271,AG7 SP7 KJ13 Masjid Jamek,441.9
KE0412,LFS Cinema @ Coliseum,Entertainment,Cinema,3.15344,101.6964564,AG7 SP7 KJ13 Masjid Jamek,448.4
KE0413,Coliseum Cafe & Hotel Jln Tuanku Abdul Rahman,Food,Restaurant,3.1536296,101.6964577,AG7 SP7 KJ13 Masjid Jamek,469.5
KE0421,Tar Boosh,Food,Restaurant,3.1333137,101.6883467,MR1 KL Sentral (Monorail),84
KE0422,Joloko,Food,Restaurant,3.1573645,101.700583,KJ12 Dang Wangi,176.1
KE0423,Petaling Street Asam Laksa,Food,Fast Food,3.1437143,101.6976447,KG16 Pasar Seni,208.4
KE0424,Gerai Pak Hassan (breakfast roti),Food,Restaurant,3.1597377,101.7021571,KJ12 Dang Wangi,337.1
KE0425,Warong Che Senah Streetfood,Food,Restaurant,3.160469,101.7023813,KJ12 Dang Wangi,419.9
KE0426,Warong Old China,Food,Restaurant,3.144946,101.6967095,KG16 Pasar Seni,285
KE0427,Kafei Dian,Food,Restaurant,3.1416022,101.6969755,KG16 Pasar Seni,118.4
KE0428,Tapestry,Food,Restaurant,3.157295,101.7002347,KJ12 Dang Wangi,209.4
KE0429,Pizzeria Dihyang,Food,Restaurant,3.157654,101.7005241,KJ12 Dang Wangi,197.2
KE0430,Street Food,Food,Restaurant,3.1566506,101.7011669,KJ12 Dang Wangi,95.7
KE0431,Wu Li Tou Drunken Clam Noodle,Food,Restaurant,3.1447602,101.6986851,KG16 Pasar Seni,372.3
KE0432,Saba Restaurant,Food,Restaurant,3.1751209,101.7347145,KJ5 Setiawangsa,147.1
KE0433,Rccg Power Dose Usj 21,Other,Community Centre,3.025112,101.5812198,KJ34 USJ21,518
KE0434,Kampung Xpress,Food,Fast Food,3.199024,101.7374218,KJ4 Sri Rampai,10.8
KE0435,Crispy Pork Noodles Soup,Food,Restaurant,3.1434742,101.6985467,KG16 Pasar Seni,276.8
KE0436,Mr. Naan & Ms. Idly,Food,Restaurant,3.1313,101.6861402,MR1 KL Sentral (Monorail),249
KE0437,Agriya Bhavan,Food,Restaurant,3.1308115,101.6855834,MR1 KL Sentral (Monorail),331.3
KE0438,Domino's,Food,Fast Food,3.1320715,101.687874,MR1 KL Sentral (Monorail),73.5
KE0439,Hokkien Dim Sum,Food,Restaurant,3.1137023,101.6115537,KJ23 Taman Bahagia,358.6
KE0440,Hainanese Restaurant,Food,Restaurant,3.1143944,101.612542,KJ23 Taman Bahagia,412
KE0441,OldTown White Coffee,Food,Cafe,3.047565,101.5862532,KJ32 Taipan,434.1
KE0442,Mala Tang Jalan Sultan,Food,Restaurant,3.1432363,101.6987369,KG16 Pasar Seni,286.6
KE0443,1919,Food,Restaurant,3.1620051,101.7132401,KJ10 KLCC,307
KE0444,Ching Ching by Pandan Republic,Food,Cafe,3.14161,101.6975691,KG16 Pasar Seni,168.1
KE0445,The Hungry Tapir,Food,Restaurant,3.1417953,101.6977197,KG16 Pasar Seni,173.2
KE0446,Muzium Seni Kraf Orang Asli,Culture,Museum,3.1377468,101.6885316,KL Sentral,452.9
KE0447,Zibo Barbecue,Food,Restaurant,3.1633739,101.7148934,PY20 Ampang Park,387.9
KE0448,The Castle,Food,Restaurant,3.1634055,101.7163928,PY20 Ampang Park,255.7
KE0449,Pik Wah Restaurant Chinwoo Stadium KL,Food,Restaurant,3.1414372,101.6988598,KG16 Pasar Seni,305.5
KE0450,Restoran Telawi,Food,Restaurant,3.1429839,101.6934641,KJ14 Pasar Seni,213.4
KE0451,RUANG by Think City,Other,Community Centre,3.1467854,101.6960552,AG7 SP7 KJ13 Masjid Jamek,295
KE0452,Starbucks,Food,Cafe,3.1470564,101.6995006,AG7 SP7 KJ13 Masjid Jamek,426.9
KE0453,Da Chi Ba Fang Restaurant,Food,Restaurant,3.162407,101.7150173,PY20 Ampang Park,337.1
KE0454,House of Patin Lipis di KL,Food,Restaurant,3.1645398,101.7150285,PY20 Ampang Park,452.1
KE0455,Sassolino,Food,Restaurant,3.1609073,101.7116101,KJ10 KLCC,268.5
KE0456,The Mayang,Food,Restaurant,3.1604241,101.7112644,KJ10 KLCC,267.6
KE0457,The 19th Suzuki Hanten,Food,Restaurant,3.1640364,101.7140759,PY20 Ampang Park,503.1
KE0458,Les Bouchons,Food,Restaurant,3.1604202,101.7112844,KJ10 KLCC,265.4
KE0459,Havelly,Food,Restaurant,3.1644377,101.7154824,PY20 Ampang Park,408.6
KE0460,The Wildflowers,Food,Restaurant,3.1413471,101.6979047,KG16 Pasar Seni,215.2
KE0461,Asia Street Food Club,Food,Restaurant,3.1414748,101.6979021,KG16 Pasar Seni,207.5
KE0462,Nasi Ayam Kam Kee,Food,Restaurant,3.1430781,101.6985707,KG16 Pasar Seni,263.7
KE0463,Coconut Hub,Food,Cafe,3.1429806,101.6985783,KG16 Pasar Seni,261.7
KE0464,Pau Goreng Lembu Hai Kee,Food,Restaurant,3.1429582,101.6985778,KG16 Pasar Seni,261.1
KE0465,China  Town Seng Kee,Food,Restaurant,3.1433454,101.6985658,KG16 Pasar Seni,273
KE0466,Neighbour Club,Food,Restaurant,3.1439265,101.6985639,KG16 Pasar Seni,303.2
KE0467,Blackbyrd KL,Food,Restaurant,3.1547785,101.7185385,PY21 Persiaran KLCC,235.8
KE0468,Beauty In The Pot,Food,Restaurant,3.1192049,101.6756997,KD01 Abdullah Hukum,272.8
KE0469,Domino's,Food,Fast Food,3.1751886,101.734794,KJ5 Setiawangsa,135.8
KE0470,SSTWO Kopitiam,Food,Restaurant,3.1115314,101.6112266,KJ23 Taman Bahagia,189.8
KE0471,Nobu,Food,Restaurant,3.156574,101.7112694,KJ10 KLCC,377.5
KE0472,Ipoh Road Yong Tow Foo,Food,Restaurant,3.1116676,101.6115086,KJ23 Taman Bahagia,172.4
KE0474,JM Bariani House,Food,Restaurant,3.0646824,101.5857942,KJ30 SS18,264.4
KE0475,KFC,Food,Fast Food,3.0069043,101.5693396,KJ36 Subang Alam,430.4
KE0476,Texas Chicken,Food,Fast Food,3.2179322,101.718643,KJ2 Taman Melati,399.4
KE0477,Sate Kajang Retro,Food,Restaurant,3.0478201,101.5926201,KJ32 Taipan,273.9
KE0478,KFC,Food,Fast Food,3.0302778,101.5837345,KJ34 USJ21,222.2
KE0479,Restoran Seri Badar,Food,Restaurant,3.0383841,101.5884579,KJ33 Wawasan,372.5
KE0481,McDonald's,Food,Fast Food,3.1612386,101.7200459,KJ9 Ampang Park,166.4
KE0482,Medifoods,Food,Cafe,3.1112813,101.6669854,KJ18 Kerinchi,497
KE0483,Tedboy,Food,Cafe,3.1118724,101.6672373,KJ18 Kerinchi,425.7
KE0484,Ayam Penyet Best Station,Food,Restaurant,3.1118647,101.6681588,KJ18 Kerinchi,404.8
KE0485,ZUS Coffee,Food,Cafe,3.1118589,101.6683486,KJ18 Kerinchi,404
KE0486,Suria FoodCourt,Food,Food Court,3.112749,101.6679506,KJ18 Kerinchi,310.7
KE0489,Restoran Chiew Soon,Food,Food Court,3.2062124,101.7334967,KJ3 Wangsa Maju,183.6
KE0490,Starbucks,Food,Cafe,3.1015326,101.6403656,KJ21 Asia Jaya,428.7
KE0493,Secret Recipe,Food,Fast Food,3.1047481,101.6469014,KJ20 Taman Jaya,192
KE0494,Subway,Food,Fast Food,3.1045582,101.6473427,KJ20 Taman Jaya,231.8
KE0495,Starbucks,Food,Cafe,3.1044673,101.647453,KJ20 Taman Jaya,241.6
KE0496,Utara,Food,Restaurant,3.1040239,101.640769,KJ21 Asia Jaya,338.9
KE0497,McDonald's,Food,Fast Food,3.0999774,101.6430143,KJ20 Taman Jaya,520.8
KE0498,McCafé,Food,Cafe,3.0999459,101.6430395,KJ20 Taman Jaya,522.5
KE0499,The Alley,Food,Cafe,3.2045254,101.7365697,KJ3 Wangsa Maju,535.1
KE0500,Secret Recipe,Food,Fast Food,3.1000813,101.6455413,KJ20 Taman Jaya,443
KE0501,Wok It,Food,Restaurant,3.1280705,101.6785915,KJ16 Bangsar,83.7
KE0502,He & She Coffee,Food,Cafe,3.1583434,101.7012301,KJ12 Dang Wangi,202.1
KE0503,KFC,Food,Fast Food,3.1597669,101.6998636,KJ12 Dang Wangi,416.3
KE0504,Uncle Don's,Food,Restaurant,3.1594933,101.7007108,KJ12 Dang Wangi,342.4
KE0506,Starbucks,Food,Cafe,3.1191988,101.6740676,KD01 Abdullah Hukum,96.4
KE0507,Historical Museum of Traditional Chinese Medicine in Malaysia,Culture,Museum,3.1433007,101.70001,KG16 Pasar Seni,424.6
KE0509,Light Capture,Food,Cafe,3.1470874,101.6964416,AG7 SP7 KJ13 Masjid Jamek,258
KE0510,Secret Recipe,Food,Fast Food,3.1465137,101.695766,AG7 SP7 KJ13 Masjid Jamek,330.9
KE0512,GEM Restaurant,Food,Restaurant,3.1324172,101.6874178,MR1 KL Sentral (Monorail),60.7
KE0513,Pizza Hut,Food,Restaurant,3.1773755,101.7385302,KJ5 Setiawangsa,345.4
KE0514,Tealive,Food,Cafe,3.1773664,101.738731,KJ5 Setiawangsa,364
KE0515,Starbucks,Food,Cafe,3.1131567,101.6653664,KJ18 Kerinchi,433.5
